UnderwrittenCoverID,PolicyID,TransactionMonth,IsVATRegistered,Citizenship,LegalType,Title,Language,Bank,AccountType,MaritalStatus,Gender,Country,Province,PostalCode,MainCrestaZone,SubCrestaZone,ItemType,Mmcode,VehicleType,RegistrationYear,Make,Model,Cylinders,Cubiccapacity,Kilowatts,Bodytype,NumberOfDoors,VehicleIntroDate,CustomValueEstimate,AlarmImmobiliser,TrackingDevice,CapitalOutstanding,NewVehicle,WrittenOff,Rebuilt,Converted,CrossBorder,NumberOfVehiclesInFleet,SumInsured,TermFrequency,CalculatedPremiumPerTerm,ExcessSelected,CoverCategory,CoverType,CoverGroup,Section,Product,StatutoryClass,StatutoryRiskType,TotalPremium,TotalClaims
786,6342,2015-04-20 00:03:48,False,South Africa,Close Corporation,Ms,English,Standard Bank,Savings,Married,Male,South Africa,Western Cape,3825,Zone A,Sub Zone 2,Vehicle,21920,Passenger,2012,Volkswagen,Ranger,5,1459,64,Sedan,3,2008-01-23 14:54:19,78053.66955925131,False,True,102387.18582910398,False,False,False,False,False,2,320766.12056560686,Monthly,2219.483153536396,2756.8133940590715,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,1800.2021538877161,0.0
787,1005,2015-07-30 17:42:55,False,Other,Close Corporation,Mr,English,Absa,Current,Divorced,Female,South Africa,Western Cape,8464,Zone A,Sub Zone 2,Vehicle,17432,Passenger,2007,Volkswagen,3 Series,4,1346,134,Hatchback,2,2011-07-29 21:11:40,64458.88975216899,False,True,125895.70279246927,False,False,True,False,False,2,485679.381813266,Monthly,1297.6628880491373,691.3149202789276,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,3442.430791918923,0.0
788,8489,2015-06-12 11:17:29,False,Other,Close Corporation,Dr,English,Standard Bank,Current,Married,Female,South Africa,KwaZulu-Natal,4003,Zone B,Sub Zone 2,Vehicle,73575,Light Commercial,2003,BMW,Polo,5,1324,137,Hatchback,2,2004-08-17 07:51:30,369809.54580145923,False,False,134159.43729791357,False,False,False,False,False,1,434624.061384767,Monthly,1060.555349723545,4542.520898852348,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,1144.6236635520365,0.0
789,9659,2014-06-04 09:29:35,True,South Africa,Sole Proprietor,Dr,Zulu,FNB,Current,Divorced,Female,South Africa,KwaZulu-Natal,8195,Zone A,Sub Zone 1,Vehicle,81725,Light Commercial,2014,Ford,3 Series,7,2956,56,Sedan,2,2001-02-04 03:08:10,423604.5641303768,True,True,72482.45044537613,True,False,False,False,False,1,142627.6791478743,Monthly,2503.1034158966804,2966.694702524021,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,3043.8303853140906,0.0
790,9195,2014-09-16 06:09:54,False,South Africa,Sole Proprietor,Mr,Afrikaans,Absa,Savings,Divorced,Male,South Africa,Eastern Cape,7720,Zone B,Sub Zone 2,Vehicle,43910,Light Commercial,2007,Ford,3 Series,6,1666,55,SUV,3,2006-02-22 15:17:19,335795.241868037,True,False,149505.66397242746,True,False,False,False,False,1,398296.43175521545,Monthly,723.0530279704635,2288.421127118884,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,2976.38265443359,0.0
791,6966,2015-01-23 19:58:10,True,Other,Close Corporation,Mrs,Afrikaans,FNB,Current,Single,Female,South Africa,Eastern Cape,4088,Zone A,Sub Zone 1,Vehicle,40226,Light Commercial,2004,Toyota,Corolla,6,2622,174,Sedan,4,2002-07-28 21:19:11,457261.96884943923,True,False,174053.29307020342,False,False,False,False,False,3,53731.313668240495,Monthly,1071.150112747853,4685.974635593268,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,3174.056555866965,0.0
792,9837,2015-05-01 19:57:17,True,Other,Sole Proprietor,Dr,English,FNB,Current,Married,Male,South Africa,Gauteng,2789,Zone A,Sub Zone 1,Vehicle,83150,Light Commercial,2003,Ford,3 Series,4,2056,82,Sedan,3,2010-03-25 12:19:30,364089.2213029642,True,False,77437.39528277176,True,False,False,False,False,1,108413.80752431479,Monthly,1009.3358527494454,486.5092439895041,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,3245.4252308863615,0.0
793,1117,2014-12-08 09:40:42,False,Other,Sole Proprietor,Ms,English,Absa,Savings,Divorced,Male,South Africa,KwaZulu-Natal,4036,Zone A,Sub Zone 1,Vehicle,69099,Passenger,2005,Toyota,3 Series,4,1067,107,Sedan,4,2013-06-03 01:47:41,216929.59088405923,False,True,131400.17732630964,True,False,False,False,False,2,139865.18722982745,Monthly,1549.5636126492548,3947.9646906985886,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,2021.9605771943966,28132.12884278496
794,3551,2014-02-25 23:32:54,True,Other,Close Corporation,Mr,Zulu,FNB,Savings,Single,Male,South Africa,Western Cape,8377,Zone B,Sub Zone 1,Vehicle,96760,Passenger,2001,Volkswagen,Corolla,7,1186,194,Hatchback,4,2009-02-25 18:23:34,131566.23123344674,False,False,151424.76479544188,False,False,False,False,False,3,318739.70869661204,Monthly,1305.8419613931524,1823.3275286000467,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,2545.801349586727,0.0
795,6560,2014-09-28 03:17:44,False,Other,Close Corporation,Ms,Zulu,Absa,Current,Divorced,Female,South Africa,Western Cape,8598,Zone B,Sub Zone 2,Vehicle,28013,Passenger,2011,Volkswagen,Ranger,7,1191,159,Hatchback,2,2005-01-10 06:31:37,466091.36535162036,True,False,38025.17953781626,True,False,False,False,False,1,137608.25283508401,Monthly,2301.1707927741754,3476.948754619858,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,2356.672736047083,0.0
796,5289,2015-04-23 04:33:58,False,Other,Sole Proprietor,Ms,English,FNB,Savings,Divorced,Female,South Africa,Gauteng,5838,Zone B,Sub Zone 2,Vehicle,31446,Light Commercial,2001,Volkswagen,Ranger,5,2236,91,Sedan,2,2000-10-17 13:54:50,96618.71749886576,True,False,66519.21687919348,False,False,False,False,False,4,214372.8239158882,Monthly,2248.4247015036913,4653.627138238393,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,1426.845621096671,0.0
797,1846,2014-06-06 13:10:10,False,Other,Sole Proprietor,Mrs,Afrikaans,Absa,Current,Divorced,Male,South Africa,KwaZulu-Natal,6872,Zone A,Sub Zone 2,Vehicle,80375,Passenger,2001,Volkswagen,3 Series,7,2623,143,Sedan,2,2008-01-15 04:15:30,294344.7816858825,False,True,21759.16927619097,False,False,False,False,False,1,159250.9019639358,Monthly,1313.6772277650975,2588.5654024270866,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,1339.362758464122,0.0
798,7316,2014-10-26 10:06:15,False,Other,Close Corporation,Ms,Afrikaans,Absa,Current,Divorced,Male,South Africa,Western Cape,4653,Zone A,Sub Zone 1,Vehicle,72509,Light Commercial,2008,Volkswagen,Corolla,7,1427,178,SUV,3,2009-09-03 07:57:03,191303.56637308022,True,False,120441.69284964068,False,False,False,False,False,4,201837.4809709835,Monthly,1592.451940364488,113.19411714373673,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,1524.709908503274,0.0
799,7469,2014-06-10 11:16:22,False,Other,Close Corporation,Mrs,Afrikaans,Standard Bank,Current,Divorced,Female,South Africa,Gauteng,5299,Zone B,Sub Zone 2,Vehicle,10557,Passenger,2014,Toyota,Ranger,7,2374,128,Hatchback,3,2002-07-20 05:18:42,172136.75338385263,True,True,160187.53916417123,True,False,False,False,False,3,474103.15013032965,Monthly,1019.7704604494324,144.24115086168976,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,1155.3731960230764,0.0
800,9915,2015-02-22 09:22:22,True,South Africa,Close Corporation,Dr,English,Absa,Savings,Divorced,Female,South Africa,Gauteng,1973,Zone B,Sub Zone 2,Vehicle,40666,Light Commercial,2013,Volkswagen,Corolla,7,2131,144,Hatchback,2,2004-02-20 15:48:23,340625.68336260336,False,True,122167.73131698673,False,False,False,False,False,4,498819.35866794357,Monthly,2177.087251240677,1652.8040954268824,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,2772.1506514783864,0.0
801,1224,2015-04-29 01:54:02,True,South Africa,Sole Proprietor,Mr,Afrikaans,Absa,Current,Single,Female,South Africa,Western Cape,8083,Zone A,Sub Zone 1,Vehicle,47389,Passenger,2009,Toyota,Polo,5,2263,160,Hatchback,3,2000-02-20 08:08:59,154056.6218259663,False,False,35956.766195408796,False,True,False,False,False,3,358574.9478188492,Monthly,1490.556850331439,3908.2910969753093,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,3393.7186052795473,0.0
802,5208,2015-04-17 12:42:27,False,South Africa,Close Corporation,Ms,Zulu,FNB,Savings,Divorced,Male,South Africa,Western Cape,6494,Zone A,Sub Zone 2,Vehicle,57700,Passenger,2002,Volkswagen,Polo,7,1215,146,Hatchback,3,2005-11-19 09:39:40,462364.29803407803,False,False,109273.69820522748,True,True,False,False,False,4,307538.5421550564,Monthly,832.0652611055383,1441.3067153679137,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,3103.315225514235,0.0
803,7283,2014-06-07 11:19:57,False,Other,Close Corporation,Mr,Zulu,Absa,Savings,Married,Male,South Africa,Eastern Cape,4406,Zone A,Sub Zone 1,Vehicle,34578,Light Commercial,2014,Toyota,Polo,5,1176,168,Sedan,4,2012-03-01 19:07:46,232719.75909460586,True,True,166986.82970528194,False,False,False,False,False,1,368801.53061732743,Monthly,818.1637297787781,1672.3430044310883,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,1153.8212122651416,0.0
804,3048,2014-12-04 14:06:23,True,South Africa,Sole Proprietor,Ms,English,Standard Bank,Current,Single,Male,South Africa,KwaZulu-Natal,6150,Zone A,Sub Zone 2,Vehicle,84779,Passenger,2009,Toyota,Polo,4,2588,118,Sedan,3,2000-12-02 18:44:55,354818.90602835553,False,False,60544.95921564382,True,False,False,False,False,3,397243.49018850876,Monthly,1305.8016960529387,3922.3035659878437,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,655.7464121365394,0.0
805,7233,2015-01-09 13:53:39,True,Other,Sole Proprietor,Mr,Zulu,FNB,Savings,Married,Female,South Africa,Eastern Cape,4129,Zone B,Sub Zone 2,Vehicle,19596,Passenger,2003,Toyota,3 Series,6,2353,182,SUV,4,2002-06-26 20:24:01,377490.07279786305,False,True,166530.30045052807,True,False,False,False,False,2,382555.73462428147,Monthly,2368.3125715904894,580.9458695964042,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,2771.281721216525,0.0
806,2828,2014-06-01 03:47:57,True,Other,Sole Proprietor,Ms,English,FNB,Savings,Divorced,Female,South Africa,Gauteng,1104,Zone A,Sub Zone 2,Vehicle,67500,Light Commercial,2009,Ford,Polo,4,1560,194,Hatchback,2,2011-11-15 06:57:13,357323.76258139865,True,True,156924.6567539976,False,False,False,False,False,2,86851.63769000216,Monthly,563.760840328751,4234.0648098144275,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,1670.6414177258487,0.0
807,2917,2015-05-08 23:45:24,True,South Africa,Sole Proprietor,Ms,Afrikaans,Standard Bank,Savings,Married,Female,South Africa,Western Cape,8433,Zone A,Sub Zone 1,Vehicle,82534,Passenger,2011,Toyota,Polo,7,1880,101,Hatchback,3,2006-02-15 14:53:27,456530.1084018605,False,True,4348.161567334974,True,False,False,False,False,2,189632.0386790483,Monthly,1144.4367329572055,1328.9625777705328,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,2973.8378485001444,0.0
808,5234,2015-01-28 07:33:52,False,Other,Sole Proprietor,Ms,Afrikaans,FNB,Savings,Divorced,Male,South Africa,Eastern Cape,8689,Zone A,Sub Zone 2,Vehicle,20129,Passenger,2007,Toyota,Corolla,6,1625,191,Sedan,4,2010-07-18 14:26:00,154008.88862269913,True,False,47890.96281710039,False,False,False,False,False,1,204544.12180538737,Monthly,906.2153972218932,256.11535514454107,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,2837.7073897593564,44466.6919109829
809,7988,2014-10-25 15:43:25,False,South Africa,Close Corporation,Ms,Afrikaans,FNB,Savings,Divorced,Male,South Africa,Gauteng,4567,Zone A,Sub Zone 2,Vehicle,73394,Light Commercial,2003,Volkswagen,Ranger,7,2473,171,SUV,3,2002-01-27 17:55:40,88724.54510874554,True,True,108588.48115954516,True,False,False,False,False,2,216164.51336756354,Monthly,2891.194553264037,586.7135320184464,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,2376.230755997023,32145.49308208809
810,3026,2015-03-30 08:28:20,True,South Africa,Close Corporation,Ms,Zulu,FNB,Current,Single,Female,South Africa,KwaZulu-Natal,5348,Zone A,Sub Zone 2,Vehicle,76046,Light Commercial,2010,Toyota,Corolla,7,1606,78,Sedan,4,2010-01-18 21:14:52,74959.56376927221,True,True,143523.47400385185,True,False,False,False,False,3,204941.2003931939,Monthly,2263.204009927566,4762.774433694118,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,1266.018003138186,0.0
811,4744,2014-03-28 02:16:05,False,South Africa,Sole Proprietor,Ms,English,FNB,Savings,Single,Male,South Africa,Western Cape,5390,Zone A,Sub Zone 2,Vehicle,21596,Light Commercial,2009,Toyota,3 Series,4,2470,185,Hatchback,4,2007-12-07 05:14:30,445029.86771376117,True,False,176106.10513056585,True,False,False,False,False,2,404191.5338526474,Monthly,1083.0817102973654,2256.6197752193425,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,812.107303490441,0.0
812,1009,2014-09-11 02:20:18,True,Other,Sole Proprietor,Ms,Afrikaans,Standard Bank,Current,Divorced,Female,South Africa,Eastern Cape,7811,Zone A,Sub Zone 1,Vehicle,75355,Light Commercial,2009,BMW,Polo,7,2560,153,Hatchback,3,2009-11-27 11:55:19,487979.17247263197,False,False,128208.46365357886,True,False,False,False,False,3,386422.1005479702,Monthly,1018.6514635904865,1282.1905299922903,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,1257.9449781684057,0.0
813,1260,2014-11-11 05:28:24,False,South Africa,Sole Proprietor,Ms,English,Standard Bank,Current,Single,Male,South Africa,KwaZulu-Natal,2181,Zone B,Sub Zone 1,Vehicle,22974,Light Commercial,2012,Ford,Ranger,4,2667,50,SUV,2,2003-08-07 18:28:10,186136.94354212072,True,True,76068.83424990783,False,False,False,False,False,2,52070.1363016933,Monthly,2645.0763634681916,2606.3547508959755,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,2029.2790860364014,0.0
814,7038,2015-06-02 12:14:52,True,Other,Sole Proprietor,Ms,Afrikaans,FNB,Current,Married,Female,South Africa,Eastern Cape,5644,Zone B,Sub Zone 2,Vehicle,76673,Passenger,2006,BMW,Ranger,7,1178,78,Sedan,4,2007-02-26 06:14:40,362081.26560873614,False,True,36925.44134746307,False,False,False,False,False,4,183371.68557262357,Monthly,975.5667410410327,3411.7332669690013,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,3438.3889269271463,0.0
815,3219,2014-02-18 04:48:44,False,South Africa,Sole Proprietor,Mr,Zulu,FNB,Current,Single,Male,South Africa,Gauteng,6873,Zone B,Sub Zone 2,Vehicle,80202,Light Commercial,2004,Volkswagen,Polo,5,1394,118,Hatchback,2,2006-06-08 05:22:07,54010.75287728701,False,True,152007.1710924863,True,False,True,False,False,3,330648.6415033965,Monthly,2992.6480004930672,1593.9920402203468,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,691.061720601076,0.0
816,8041,2015-03-06 06:46:36,True,South Africa,Close Corporation,Mrs,Zulu,Standard Bank,Current,Single,Male,South Africa,KwaZulu-Natal,5394,Zone A,Sub Zone 2,Vehicle,84442,Light Commercial,2008,Ford,Polo,6,2168,102,Hatchback,3,2003-01-27 15:47:07,134884.1795521945,False,False,41356.31186482403,False,False,False,True,False,2,104119.5298949598,Monthly,1205.7578000284993,3626.35601580512,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,1100.2160024477953,0.0
817,3060,2014-10-30 16:07:07,True,South Africa,Close Corporation,Ms,English,Standard Bank,Current,Married,Female,South Africa,Eastern Cape,4534,Zone B,Sub Zone 1,Vehicle,31818,Passenger,2003,Ford,3 Series,4,1875,173,SUV,3,2006-05-01 02:48:11,360173.4721077265,False,True,139086.10429364996,False,False,False,False,False,2,82039.23251848957,Monthly,710.8317871738375,1261.2602545360103,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,2381.8383730772757,0.0
818,6287,2014-07-15 03:31:13,False,Other,Close Corporation,Mrs,Zulu,Standard Bank,Savings,Single,Female,South Africa,KwaZulu-Natal,6844,Zone A,Sub Zone 2,Vehicle,53246,Passenger,2002,BMW,3 Series,4,1961,137,Hatchback,2,2000-04-05 17:43:47,79649.21269185477,False,True,36242.32347424148,False,False,False,False,False,2,422779.1537743167,Monthly,2227.3547350421454,561.6861602202027,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,1413.093184001083,33545.21295580677
819,2619,2014-10-24 13:51:46,True,Other,Close Corporation,Ms,Zulu,FNB,Savings,Divorced,Female,South Africa,Gauteng,6939,Zone A,Sub Zone 2,Vehicle,65598,Passenger,2012,Ford,Polo,6,1197,132,Hatchback,3,2009-07-02 10:54:44,260829.52246392102,True,False,18210.77006189289,False,False,False,False,False,3,253707.92247743107,Monthly,2024.1069814604343,2748.5411018454743,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,3075.512898319653,45537.64331445183
820,9512,2015-07-09 13:43:35,False,Other,Sole Proprietor,Ms,English,FNB,Savings,Married,Female,South Africa,KwaZulu-Natal,7475,Zone A,Sub Zone 1,Vehicle,12654,Passenger,2001,BMW,Polo,4,1968,61,Sedan,4,2004-11-18 04:25:12,348162.468968277,False,False,50220.044741306905,False,True,False,True,False,3,435059.31556438404,Monthly,2999.555413403642,755.5933794706515,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,918.250961196785,0.0
821,2342,2014-06-23 18:19:15,False,South Africa,Close Corporation,Mr,Afrikaans,Absa,Current,Divorced,Female,South Africa,Eastern Cape,2774,Zone A,Sub Zone 1,Vehicle,43758,Passenger,2000,Toyota,Polo,6,2860,101,SUV,2,2005-03-26 02:20:01,394681.1770874828,True,True,56985.961105022856,False,False,False,False,False,2,420598.7272294545,Monthly,2505.214360929938,4702.424393495699,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,3389.472570751824,0.0
822,3832,2015-05-28 21:52:54,True,South Africa,Sole Proprietor,Dr,Zulu,Standard Bank,Savings,Married,Male,South Africa,Gauteng,9283,Zone B,Sub Zone 1,Vehicle,34204,Light Commercial,2010,BMW,Polo,5,2107,178,SUV,3,2011-03-24 01:08:48,254217.1611759667,True,False,129441.826898982,False,False,False,False,False,4,452016.73496326356,Monthly,1572.0913328330978,2.2451406592538525,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,3237.1246745495805,0.0
823,3824,2014-07-13 19:27:14,False,Other,Sole Proprietor,Dr,English,FNB,Savings,Divorced,Female,South Africa,Western Cape,1446,Zone A,Sub Zone 2,Vehicle,44928,Passenger,2005,Ford,Ranger,7,1668,184,SUV,3,2004-11-07 11:24:09,333627.81777335436,True,True,32176.67354841178,True,False,False,False,False,3,71723.55360229118,Monthly,2191.5286204077092,3778.4804998327327,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,3162.5871680321634,37721.83617058416
824,2994,2015-07-02 22:41:41,False,Other,Sole Proprietor,Mr,Zulu,Standard Bank,Savings,Divorced,Female,South Africa,Eastern Cape,1108,Zone A,Sub Zone 1,Vehicle,63609,Light Commercial,2009,Ford,3 Series,5,2108,194,Sedan,2,2013-09-09 18:28:00,292809.0333029276,False,True,186061.38259737764,False,False,False,False,False,3,133758.52974877306,Monthly,2544.62363400838,1397.3660197845545,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,1019.2071252902483,0.0
825,4490,2014-12-14 14:53:26,False,Other,Close Corporation,Mrs,Zulu,FNB,Current,Single,Female,South Africa,Eastern Cape,4239,Zone B,Sub Zone 1,Vehicle,40552,Passenger,2001,Volkswagen,Polo,7,1456,176,SUV,4,2012-10-14 07:42:50,73537.59743749449,False,False,110872.33726845469,True,False,False,False,False,4,183264.42398063923,Monthly,1784.3163136082378,4230.434308861834,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,1488.488372757933,0.0
826,8984,2014-05-15 02:52:48,False,Other,Sole Proprietor,Dr,Zulu,Standard Bank,Savings,Divorced,Male,South Africa,Gauteng,6931,Zone B,Sub Zone 2,Vehicle,20336,Light Commercial,2007,Volkswagen,Polo,6,2499,120,Hatchback,2,2009-11-09 23:12:40,384262.1092669309,False,True,98186.3461632931,True,False,False,False,False,1,111303.67452703704,Monthly,1182.1786268380288,300.75441870187626,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,2912.290526700582,0.0
827,2604,2014-04-14 17:40:48,False,Other,Close Corporation,Mr,Zulu,FNB,Current,Single,Female,South Africa,Gauteng,5053,Zone B,Sub Zone 1,Vehicle,57037,Passenger,2005,Volkswagen,Ranger,5,2276,66,SUV,3,2008-04-30 01:28:34,127562.86214841873,False,True,86938.90286167354,True,False,False,False,False,4,268461.4193535714,Monthly,1025.264105715924,4765.002991497858,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,2923.424196679838,0.0
